0.323046 0.0000 0007 0.952575 -3.593427 0.500000+0.000000i 0.096399+0.346957i 0.096399-0.346957i 0.500000-0.000000i 0.096204+0.346236i 
0.325117 0.0000 0007 0.956689 -3.600538 0.500000+0.000000i 0.090992+0.347484i 0.090992-0.347484i 0.500000-0.000000i 0.090677+0.346259i 
0.327188 0.0000 0007 0.960758 -3.607693 0.500000+0.000000i 0.085604+0.348027i 0.085604-0.348027i 0.500000+0.000000i 0.085159+0.346196i 
0.329259 0.0000 0008 0.964781 -3.614893 0.500000+0.000000i 0.079874+0.347027i 0.079874-0.347027i 0.500000+0.000000i 0.079654+0.346049i 
0.331329 0.0000 0008 0.968758 -3.622137 0.500000+0.000000i 0.074308+0.346522i 0.074308-0.346522i 0.500000+0.000000i 0.074162+0.345816i 
0.333400 0.0000 0008 0.972688 -3.629426 0.500000+0.000000i 0.068784+0.346030i 0.068784-0.346030i 0.500000+0.000000i 0.068684+0.345499i 
0.335471 0.0000 0008 0.976572 -3.636758 0.500000+0.000000i 0.063263+0.345353i 0.063263-0.345353i 0.500000+0.000000i 0.063222+0.345097i 
0.337542 0.0000 0008 0.980407 -3.644135 0.500000+0.000000i 0.057702+0.344197i 0.057702-0.344197i 0.500000-0.000000i 0.057777+0.344612i 
0.339613 0.0000 0008 0.984195 -3.651555 0.500000+0.000000i 0.052195+0.343052i 0.052195-0.343052i 0.500000-0.000000i 0.052351+0.344043i 
0.341683 0.0000 0008 0.987934 -3.659019 0.500000+0.000000i 0.046833+0.342614i 0.046833-0.342614i 0.500000+0.000000i 0.046945+0.343391i 
0.343754 0.0000 0008 0.991624 -3.666526 0.500000+0.000000i 0.041462+0.341895i 0.041462-0.341895i 0.500000+0.000000i 0.041560+0.342656i 
0.345825 0.0000 0008 0.995264 -3.674077 0.500000+0.000000i 0.036218+0.342088i 0.036218-0.342088i 0.500000+0.000000i 0.036197+0.341839i 
0.347896 0.0000 0008 0.998855 -3.681671 0.500000+0.000000i 0.030832+0.340708i 0.030832-0.340708i 0.500000+0.000000i 0.030859+0.340940i 
0.349967 0.0000 0008 1.002394 -3.689307 0.500000+0.000000i 0.025554+0.340141i 0.025554-0.340141i 0.500000+0.000000i 0.025545+0.339959i 
0.352037 0.0000 0008 1.005882 -3.696987 0.500000+0.000000i 0.020318+0.339993i 0.020318-0.339993i 0.500000-0.000000i 0.020258+0.338898i 
